model,country,mandate_period,mandate_period_label,task_type,outcome,task_name,task_label,feature,importance,rank
XGBoost,United States,after_mandate,After mandate,protective,Protective behaviour,United_States_after_mandate_protective,United States - After mandate - Protective behaviour,Comorbidity: No,0.010115401,31
XGBoost,United States,after_mandate,After mandate,protective,Protective behaviour,United_States_after_mandate_protective,United States - After mandate - Protective behaviour,State: Pennsylvania,0.010093498,32
XGBoost,United States,after_mandate,After mandate,protective,Protective behaviour,United_States_after_mandate_protective,United States - After mandate - Protective behaviour,Employment: Not Working,0.010047625,33
XGBoost,United States,after_mandate,After mandate,protective,Protective behaviour,United_States_after_mandate_protective,United States - After mandate - Protective behaviour,State: Nebraska,0.01004237,34
XGBoost,United States,after_mandate,After mandate,protective,Protective behaviour,United_States_after_mandate_protective,United States - After mandate - Protective behaviour,Symptom Isolation: No,0.009804241,35
XGBoost,United States,after_mandate,After mandate,protective,Protective behaviour,United_States_after_mandate_protective,United States - After mandate - Protective behaviour,State: New Hampshire,0.009743269,36
XGBoost,United States,after_mandate,After mandate,protective,Protective behaviour,United_States_after_mandate_protective,United States - After mandate - Protective behaviour,Isolation Ease: Very Easy,0.009508709,37
XGBoost,United States,after_mandate,After mandate,protective,Protective behaviour,United_States_after_mandate_protective,United States - After mandate - Protective behaviour,State: Washington,0.0095011415,38
XGBoost,United States,after_mandate,After mandate,protective,Protective behaviour,United_States_after_mandate_protective,United States - After mandate - Protective behaviour,Age,0.009393903,39
XGBoost,United States,after_mandate,After mandate,protective,Protective behaviour,United_States_after_mandate_protective,United States - After mandate - Protective behaviour,Employment: Part Time,0.009306795,40
XGBoost,United States,after_mandate,After mandate,protective,Protective behaviour,United_States_after_mandate_protective,United States - After mandate - Protective behaviour,Isolation Ease: Very Difficult,0.009252351,41
XGBoost,United States,after_mandate,After mandate,protective,Protective behaviour,United_States_after_mandate_protective,United States - After mandate - Protective behaviour,Isolation Ease: Neutral,0.009204357,42
XGBoost,United States,after_mandate,After mandate,protective,Protective behaviour,United_States_after_mandate_protective,United States - After mandate - Protective behaviour,State: Oklahoma,0.009064047,43
XGBoost,United States,after_mandate,After mandate,protective,Protective behaviour,United_States_after_mandate_protective,United States - After mandate - Protective behaviour,State: Texas,0.009049684,44
XGBoost,United States,after_mandate,After mandate,protective,Protective behaviour,United_States_after_mandate_protective,United States - After mandate - Protective behaviour,State: Illinois,0.008985688,45
XGBoost,United States,after_mandate,After mandate,protective,Protective behaviour,United_States_after_mandate_protective,United States - After mandate - Protective behaviour,Employment: Other,0.008983803,46
XGBoost,United States,after_mandate,After mandate,protective,Protective behaviour,United_States_after_mandate_protective,United States - After mandate - Protective behaviour,Gov Response: Somewhat Bad,0.008967469,47
XGBoost,United States,after_mandate,After mandate,protective,Protective behaviour,United_States_after_mandate_protective,United States - After mandate - Protective behaviour,State: Tennessee,0.0089191925,48
XGBoost,United States,after_mandate,After mandate,protective,Protective behaviour,United_States_after_mandate_protective,United States - After mandate - Protective behaviour,Isolation Ease: Somewhat Difficult,0.008838024,49
XGBoost,United States,after_mandate,After mandate,protective,Protective behaviour,United_States_after_mandate_protective,United States - After mandate - Protective behaviour,COVID Infection Risk,0.008817631,50
XGBoost,United States,after_mandate,After mandate,protective,Protective behaviour,United_States_after_mandate_protective,United States - After mandate - Protective behaviour,State: Maryland,0.008677749,51
